pair,phd_candidate,supervisor,country,institute,subfield,doi,owner,position_author_supervisor,concern_methods_tools_devlpmnt_or_review,thesis_year,thesis_title,thesis_link,oa_status_unpaywall,issn,journal,publisher,publication_date_unpaywall,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,downloaded,oa_status
198,sophie maaike jorinde leijdesdorff,therese van amelsvoort,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1016/j.heliyon.2020.e04660,supervisor,last,no,2021,ain't no mountain high enough: how to improve access to youth mental care,10.26481/dis.20210409sl,gold,2405-8440,Heliyon,Elsevier BV,01/08/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
199,rehan ahmed khan,jeroen van merrienboer,the netherlands,maastricht umc,health professions education,10.1177/0163278720934164,candidate,na,no,2021,assessing curriculum viability,10.26481/dis.20210629ra,closed,"0163-2787,1552-3918",Evaluation & the Health Professions,SAGE Publications,17/06/2020,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
199,rehan ahmed khan,jeroen van merrienboer,the netherlands,maastricht umc,health professions education,10.1186/s12909-021-02843-0,candidate,na,no,2021,assessing curriculum viability,10.26481/dis.20210629ra,gold,1472-6920,BMC Medical Education,Springer Science and Business Media LLC,28/07/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
199,rehan ahmed khan,jeroen van merrienboer,the netherlands,maastricht umc,health professions education,10.1080/10401334.2021.1877714,supervisor,last,no,2021,assessing curriculum viability,10.26481/dis.20210629ra,closed,"1040-1334,1532-8015",Teaching and Learning in Medicine,Informa UK Limited,15/02/2021,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
199,rehan ahmed khan,jeroen van merrienboer,the netherlands,maastricht umc,health professions education,10.1080/14767058.2019.1606195,supervisor,last,no,2021,assessing curriculum viability,10.26481/dis.20210629ra,green,"1476-7058,1476-4954",The Journal of Maternal-Fetal & Neonatal Medicine,Informa UK Limited,25/04/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
199,rehan ahmed khan,jeroen van merrienboer,the netherlands,maastricht umc,health professions education,10.1186/s12909-019-1791-8,supervisor,last,no,2021,assessing curriculum viability,10.26481/dis.20210629ra,gold,1472-6920,BMC Medical Education,Springer Science and Business Media LLC,23/09/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
199,rehan ahmed khan,jeroen van merrienboer,the netherlands,maastricht umc,health professions education,10.1186/s12960-020-00474-y,supervisor,last,no,2021,assessing curriculum viability,10.26481/dis.20210629ra,gold,1478-4491,Human Resources for Health,Springer Science and Business Media LLC,04/05/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
199,rehan ahmed khan,jeroen van merrienboer,the netherlands,maastricht umc,health professions education,10.1017/cem.2018.391,supervisor,last,no,2021,assessing curriculum viability,10.26481/dis.20210629ra,green,"1481-8035,1481-8043",CJEM,Springer Science and Business Media LLC,21/06/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
199,rehan ahmed khan,jeroen van merrienboer,the netherlands,maastricht umc,health professions education,10.1080/0142159X.2018.1472372,supervisor,last,no,2021,assessing curriculum viability,10.26481/dis.20210629ra,green,"0142-159X,1466-187X",Medical Teacher,Informa UK Limited,25/05/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
199,rehan ahmed khan,jeroen van merrienboer,the netherlands,maastricht umc,health professions education,10.1186/s12960-019-0368-2,supervisor,last,no,2021,assessing curriculum viability,10.26481/dis.20210629ra,gold,1478-4491,Human Resources for Health,Springer Science and Business Media LLC,15/05/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
200,rajinder gupta,jos c s kleinjans,the netherlands,maastricht umc,toxicogenomics,10.1007/s00204-020-02937-6,candidate,na,no,2021,beyond gene expression: novel methods and application of transcript expression analyses in rna-seq,10.26481/dis.20210304rg,hybrid,"0340-5761,1432-0738",Archives of Toxicology,Springer Science and Business Media LLC,27/10/2020,TRUE,data availability statement,FALSE,data availability the raw data can be assessed from ena: in vivo liver: prjeb35350,NA,TRUE,TRUE
200,rajinder gupta,jos c s kleinjans,the netherlands,maastricht umc,toxicogenomics,10.1093/bioinformatics/btaa735,candidate,na,no,2021,beyond gene expression: novel methods and application of transcript expression analyses in rna-seq,10.26481/dis.20210304rg,hybrid,"1367-4803,1460-2059",Bioinformatics,Oxford University Press (OUP),19/08/2020,TRUE,field-specific repository,TRUE,data for apap exposure are available in the biostudies database (http://www.ebi.ac.uk/biostudies) under accession numbers s-heca143 s-heca(158) and s-heca139.;     data are available in the biostudies database (http://www.ebi.ac.uk/biostudies) under accession numbers sheca143 s-heca(158) s-heca139 (apap link for reviewers: https://www.ebi.ac.uk/biostudies/studies/s-heca143?,availability and implementation: the source code is available at https://github.com/rajinder4489/fuse.,TRUE,TRUE
200,rajinder gupta,jos c s kleinjans,the netherlands,maastricht umc,toxicogenomics,10.1038/s42003-020-01302-8,supervisor,last,no,2021,beyond gene expression: novel methods and application of transcript expression analyses in rna-seq,10.26481/dis.20210304rg,gold,2399-3642,Communications Biology,Springer Science and Business Media LLC,15/10/2020,TRUE,"field-specific repository, supplement, data availability statement",TRUE,data availability data have been submitted to the biostudies repository (https://www.ebi.ac.uk/biostudies/) and is available under the following accession numbers: - methylation data: s-heca339 s-heca340 s-heca341 s-heca343 s-heca347 s-heca352 s-heca353 s-heca363 s-heca431 s-heca432 s-heca433 sheca434. - proteomics data: s-heca2 s-heca3 s-heca19 s-heca20 s-heca21 sheca22 s-heca38 s-heca39 s-heca54. - rna-seq data: s-heca10 s-heca11 s-heca12 s-heca148 s-heca151.   these genes enrich important pathways such as adrenergic signaling in cardiomyocytes (supplementary data 1) which has been reported to be compromised in ipsc-derived cardiomyocytes of patients with dilated cardiomyopathy (dcm)29.;     a total of 641 dynamic response proteins showed signiﬁcant changes of time proﬁles with the different treatments and doses compared to dmso control experiments (supplementary data 2).;     nonetheless enriched biological functions and pathways are shared by all acs in particular those related to sarcomere and mitochondrial function (fig. 2b; supplementary data 2).;     we found a total of 906 different dynamic response genes at both doses (dau: 652 ida: 388 epi: 285 dox: 204; supplementary data 3).;     the ﬁndings from the proteome and transcriptome analysis are consistent on the level of pathways (supplementary data 2 and 3).;     subnetworks computed from the transcriptome were typically smaller (supplementary data 4; supplementary  communications biology | (2020)3:573 | https://doi.org/10.1038/s42003-020-01302-8 | www.nature.com/commsbio  5   article  communications biology | https://doi.org/10.1038/s42003-020-01302-8  fig.;     in order to evaluate the translational impact of the 175 act response network proteins we have performed lc–ms protein expression analysis of biopsies of 15 patients with cardiomyopathies (supplementary data 5).;     for each treatment and dose the analysis was carried out separately the resulting dynamic response genes/proteins are summarized in supplementary data 2 and 3).   data availability data have been submitted to the biostudies repository (https://www.ebi.ac.uk/biostudies/) and is available under the following accession numbers: - methylation data: s-heca339,the code for performing the network propagation is available from github (https://github.com/ raphael-group/hotnet2).,TRUE,TRUE
200,rajinder gupta,jos c s kleinjans,the netherlands,maastricht umc,toxicogenomics,10.3389/fpubh.2020.557587,supervisor,last,no,2021,beyond gene expression: novel methods and application of transcript expression analyses in rna-seq,10.26481/dis.20210304rg,gold,2296-2565,Frontiers in Public Health,Frontiers Media SA,21/10/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
200,rajinder gupta,jos c s kleinjans,the netherlands,maastricht umc,toxicogenomics,10.1016/j.toxlet.2018.02.026,supervisor,last,no,2021,beyond gene expression: novel methods and application of transcript expression analyses in rna-seq,10.26481/dis.20210304rg,hybrid,0378-4274,Toxicology Letters,Elsevier BV,01/06/2018,TRUE,"field-specific repository, supplement",FALSE,medip-seq raw data are available on arrayexpress (accession number: e-mtab5983).;     (wolters et al. 2017). mrna-seq raw data are available on arrayexpress (accession number: e-mtab-5984).;     the mass spectrometry proteomics data have been deposited to the proteomexchange consortium via the pride (vizcaino et al. 2016) partner repository with the dataset identiﬁer pxd007538.     supplementary table s1. medip-seq raw data,NA,TRUE,TRUE
200,rajinder gupta,jos c s kleinjans,the netherlands,maastricht umc,toxicogenomics,10.1016/j.dib.2017.11.031,supervisor,last,no,2021,beyond gene expression: novel methods and application of transcript expression analyses in rna-seq,10.26481/dis.20210304rg,gold,2352-3409,Data in Brief,Elsevier BV,01/02/2018,TRUE,"field-specific repository, data journal",FALSE,medip-seq raw data are available on arrayexpress (accession number: e-mtab-4437).;     the persistent changes were identiﬁed by determining dna methylation similarities between samples of 5 days daily vpa-treatment and samples of 3 days washout upon the 5 days daily vpa-treatment department of toxicogenomics maastricht university the netherlands methylated dna immuno-precipitation – sequencing (medip-seq) raw data are available on arrayexpress (accession number: e-mtab-4437).;     medip-seq raw data are available on arrayexpress (accession number: e-mtab-4437).,NA,TRUE,TRUE
200,rajinder gupta,jos c s kleinjans,the netherlands,maastricht umc,toxicogenomics,10.1016/j.envpol.2019.04.005,supervisor,last,no,2021,beyond gene expression: novel methods and application of transcript expression analyses in rna-seq,10.26481/dis.20210304rg,closed,0269-7491,Environmental Pollution,Elsevier BV,01/07/2019,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
200,rajinder gupta,jos c s kleinjans,the netherlands,maastricht umc,toxicogenomics,10.1016/j.envint.2019.04.063,supervisor,last,no,2021,beyond gene expression: novel methods and application of transcript expression analyses in rna-seq,10.26481/dis.20210304rg,gold,0160-4120,Environment International,Elsevier BV,01/07/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
200,rajinder gupta,jos c s kleinjans,the netherlands,maastricht umc,toxicogenomics,10.1021/acs.chemrestox.7b00171,supervisor,last,no,2021,beyond gene expression: novel methods and application of transcript expression analyses in rna-seq,10.26481/dis.20210304rg,hybrid,"0893-228X,1520-5010",Chemical Research in Toxicology,American Chemical Society (ACS),13/09/2017,TRUE,field-specific repository,FALSE,medip-seq raw data are available on arrayexpress (accession number: e-mtab-4437).,NA,TRUE,TRUE
201,anouk francine jacqueline geraets,miranda schram,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1007/s00125-020-05247-9,candidate,na,no,2021,"biological determinants of depression, the role of cerebral damage, microvascular dysfunction, and hyperglycaemia: a population-based approach",10.26481/dis.20210702ag,hybrid,"0012-186X,1432-0428",Diabetologia,Springer Science and Business Media LLC,05/08/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
201,anouk francine jacqueline geraets,miranda schram,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1017/S0033291721000222,candidate,na,no,2021,"biological determinants of depression, the role of cerebral damage, microvascular dysfunction, and hyperglycaemia: a population-based approach",10.26481/dis.20210702ag,hybrid,"0033-2917,1469-8978",Psychological Medicine,Cambridge University Press (CUP),26/02/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
201,anouk francine jacqueline geraets,miranda schram,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1016/j.jad.2021.05.096,candidate,na,no,2021,"biological determinants of depression, the role of cerebral damage, microvascular dysfunction, and hyperglycaemia: a population-based approach",10.26481/dis.20210702ag,hybrid,0165-0327,Journal of Affective Disorders,Elsevier BV,01/09/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
201,anouk francine jacqueline geraets,miranda schram,the netherlands,maastricht umc,psychiatry and neuropsychology,10.2337/dc17-2144,supervisor,last,no,2021,"biological determinants of depression, the role of cerebral damage, microvascular dysfunction, and hyperglycaemia: a population-based approach",10.26481/dis.20210702ag,green,"0149-5992,1935-5548",Diabetes Care,American Diabetes Association,15/06/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
201,anouk francine jacqueline geraets,miranda schram,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1503/jpn.160246,supervisor,last,no,2021,"biological determinants of depression, the role of cerebral damage, microvascular dysfunction, and hyperglycaemia: a population-based approach",10.26481/dis.20210702ag,green,1180-4882,Journal of Psychiatry and Neuroscience,CMA Joule Inc.,01/03/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
201,anouk francine jacqueline geraets,miranda schram,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1186/s12889-017-4948-6,supervisor,last,no,2021,"biological determinants of depression, the role of cerebral damage, microvascular dysfunction, and hyperglycaemia: a population-based approach",10.26481/dis.20210702ag,gold,1471-2458,BMC Public Health,Springer Science and Business Media LLC,01/12/2017,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
201,anouk francine jacqueline geraets,miranda schram,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1016/j.jad.2021.06.046,supervisor,last,no,2021,"biological determinants of depression, the role of cerebral damage, microvascular dysfunction, and hyperglycaemia: a population-based approach",10.26481/dis.20210702ag,hybrid,0165-0327,Journal of Affective Disorders,Elsevier BV,01/10/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
201,anouk francine jacqueline geraets,miranda schram,the netherlands,maastricht umc,psychiatry and neuropsychology,10.1136/bmjdrc-2020-001879,supervisor,last,no,2021,"biological determinants of depression, the role of cerebral damage, microvascular dysfunction, and hyperglycaemia: a population-based approach",10.26481/dis.20210702ag,gold,2052-4897,BMJ Open Diabetes Research & Care,BMJ,01/02/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
202,pierrette baschung,robert de bie,the netherlands,maastricht umc,epidemiology,10.3389/fdgth.2020.578281,candidate,na,no,2021,blended therapy: an innovative approach to implement and promote adherence to physical exercise training in patients with inflammatory myopathy,10.26481/dis.20210617pb,gold,2673-253X,Frontiers in Digital Health,Frontiers Media SA,28/10/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
202,pierrette baschung,robert de bie,the netherlands,maastricht umc,epidemiology,10.1371/journal.pone.0217173,candidate,na,no,2021,blended therapy: an innovative approach to implement and promote adherence to physical exercise training in patients with inflammatory myopathy,10.26481/dis.20210617pb,gold,1932-6203,PLOS ONE,Public Library of Science (PLoS),03/06/2019,TRUE,supplement,FALSE,(pdf) s1 dataset.;     (xlsx) s2 dataset.,NA,TRUE,TRUE
202,pierrette baschung,robert de bie,the netherlands,maastricht umc,epidemiology,10.1371/journal.pone.0194531,candidate,na,no,2021,blended therapy: an innovative approach to implement and promote adherence to physical exercise training in patients with inflammatory myopathy,10.26481/dis.20210617pb,gold,1932-6203,PLOS ONE,Public Library of Science (PLoS),29/03/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
202,pierrette baschung,robert de bie,the netherlands,maastricht umc,epidemiology,10.1016/j.jped.2020.10.016,supervisor,last,no,2021,blended therapy: an innovative approach to implement and promote adherence to physical exercise training in patients with inflammatory myopathy,10.26481/dis.20210617pb,gold,0021-7557,Jornal de Pediatria,Elsevier BV,01/12/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
202,pierrette baschung,robert de bie,the netherlands,maastricht umc,epidemiology,10.1186/s13102-021-00348-3,supervisor,last,no,2021,blended therapy: an innovative approach to implement and promote adherence to physical exercise training in patients with inflammatory myopathy,10.26481/dis.20210617pb,gold,2052-1847,"BMC Sports Science, Medicine and Rehabilitation",Springer Science and Business Media LLC,09/10/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
202,pierrette baschung,robert de bie,the netherlands,maastricht umc,epidemiology,10.1080/09593985.2021.1962464,supervisor,last,no,2021,blended therapy: an innovative approach to implement and promote adherence to physical exercise training in patients with inflammatory myopathy,10.26481/dis.20210617pb,green,"0959-3985,1532-5040",Physiotherapy Theory and Practice,Informa UK Limited,31/08/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
202,pierrette baschung,robert de bie,the netherlands,maastricht umc,epidemiology,10.3390/s20154317,supervisor,last,no,2021,blended therapy: an innovative approach to implement and promote adherence to physical exercise training in patients with inflammatory myopathy,10.26481/dis.20210617pb,gold,1424-8220,Sensors,MDPI AG,02/08/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
202,pierrette baschung,robert de bie,the netherlands,maastricht umc,epidemiology,10.5152/tjg.2020.19348,supervisor,last,no,2021,blended therapy: an innovative approach to implement and promote adherence to physical exercise training in patients with inflammatory myopathy,10.26481/dis.20210617pb,green,2148-5607,The Turkish Journal of Gastroenterology,AVES Publishing Co.,17/07/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
202,pierrette baschung,robert de bie,the netherlands,maastricht umc,epidemiology,10.1007/s00167-018-5288-5,supervisor,last,no,2021,blended therapy: an innovative approach to implement and promote adherence to physical exercise training in patients with inflammatory myopathy,10.26481/dis.20210617pb,hybrid,"0942-2056,1433-7347","Knee Surgery, Sports Traumatology, Arthroscopy",Springer Science and Business Media LLC,28/11/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
202,pierrette baschung,robert de bie,the netherlands,maastricht umc,epidemiology,10.1016/j.msksp.2017.12.006,supervisor,last,no,2021,blended therapy: an innovative approach to implement and promote adherence to physical exercise training in patients with inflammatory myopathy,10.26481/dis.20210617pb,green,2468-7812,Musculoskeletal Science and Practice,Elsevier BV,01/04/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
203,laura wilfrieda maria vergoossen,walter backes,the netherlands,maastricht umc,radiology,10.1148/radiol.2021202634,candidate,na,no,2021,brain network alterations due to cardiometabolic risk factors: insights from population magnetic resonance imaging,10.26481/dis.20210401lv,green,"0033-8419,1527-1315",Radiology,Radiological Society of North America (RSNA),01/02/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
203,laura wilfrieda maria vergoossen,walter backes,the netherlands,maastricht umc,radiology,10.1007/s11357-020-00276-z,candidate,na,no,2021,brain network alterations due to cardiometabolic risk factors: insights from population magnetic resonance imaging,10.26481/dis.20210401lv,hybrid,"2509-2715,2509-2723",GeroScience,Springer Science and Business Media LLC,09/10/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
203,laura wilfrieda maria vergoossen,walter backes,the netherlands,maastricht umc,radiology,10.2337/dc19-0762,candidate,na,no,2021,brain network alterations due to cardiometabolic risk factors: insights from population magnetic resonance imaging,10.26481/dis.20210401lv,green,"0149-5992,1935-5548",Diabetes Care,American Diabetes Association,10/10/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
203,laura wilfrieda maria vergoossen,walter backes,the netherlands,maastricht umc,radiology,10.1111/jon.12894,supervisor,last,no,2021,brain network alterations due to cardiometabolic risk factors: insights from population magnetic resonance imaging,10.26481/dis.20210401lv,hybrid,"1051-2284,1552-6569",Journal of Neuroimaging,Wiley,23/06/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
203,laura wilfrieda maria vergoossen,walter backes,the netherlands,maastricht umc,radiology,10.1016/j.yebeh.2020.107651,supervisor,last,no,2021,brain network alterations due to cardiometabolic risk factors: insights from population magnetic resonance imaging,10.26481/dis.20210401lv,hybrid,1525-5050,Epilepsy & Behavior,Elsevier BV,01/02/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
203,laura wilfrieda maria vergoossen,walter backes,the netherlands,maastricht umc,radiology,10.1212/WNL.0000000000011783,supervisor,last,no,2021,brain network alterations due to cardiometabolic risk factors: insights from population magnetic resonance imaging,10.26481/dis.20210401lv,hybrid,"0028-3878,1526-632X",Neurology,Ovid Technologies (Wolters Kluwer Health),24/03/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
203,laura wilfrieda maria vergoossen,walter backes,the netherlands,maastricht umc,radiology,10.1002/jmri.25869,supervisor,last,no,2021,brain network alterations due to cardiometabolic risk factors: insights from population magnetic resonance imaging,10.26481/dis.20210401lv,closed,1053-1807,Journal of Magnetic Resonance Imaging,Wiley,30/09/2017,FALSE,NA,FALSE,NA,NA,TRUE,FALSE
203,laura wilfrieda maria vergoossen,walter backes,the netherlands,maastricht umc,radiology,10.1016/j.neurobiolaging.2019.09.017,supervisor,last,no,2021,brain network alterations due to cardiometabolic risk factors: insights from population magnetic resonance imaging,10.26481/dis.20210401lv,green,0197-4580,Neurobiology of Aging,Elsevier BV,01/01/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
203,laura wilfrieda maria vergoossen,walter backes,the netherlands,maastricht umc,radiology,10.1186/s12987-020-00228-x,supervisor,last,no,2021,brain network alterations due to cardiometabolic risk factors: insights from population magnetic resonance imaging,10.26481/dis.20210401lv,gold,2045-8118,Fluids and Barriers of the CNS,Springer Science and Business Media LLC,28/10/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
203,laura wilfrieda maria vergoossen,walter backes,the netherlands,maastricht umc,radiology,10.1212/WNL.0000000000007263,supervisor,last,no,2021,brain network alterations due to cardiometabolic risk factors: insights from population magnetic resonance imaging,10.26481/dis.20210401lv,green,"0028-3878,1526-632X",Neurology,Ovid Technologies (Wolters Kluwer Health),13/03/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
204,katya yolanda jeannette sion,jan hamers,the netherlands,maastricht umc,health services research,10.1136/bmjoq-2021-001434,candidate,na,no,2021,connecting conversations: experienced quality of care from the resident's perspective: a narrative method for nursing homes,10.26481/dis.20210317ks,gold,2399-6641,BMJ Open Quality,BMJ,01/09/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
204,katya yolanda jeannette sion,jan hamers,the netherlands,maastricht umc,health services research,10.3390/ijerph17145100,candidate,na,no,2021,connecting conversations: experienced quality of care from the resident's perspective: a narrative method for nursing homes,10.26481/dis.20210317ks,green,1660-4601,International Journal of Environmental Research and Public Health,MDPI AG,15/07/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
204,katya yolanda jeannette sion,jan hamers,the netherlands,maastricht umc,health services research,10.3390/ijerph17145118,candidate,na,no,2021,connecting conversations: experienced quality of care from the resident's perspective: a narrative method for nursing homes,10.26481/dis.20210317ks,gold,1660-4601,International Journal of Environmental Research and Public Health,MDPI AG,15/07/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
204,katya yolanda jeannette sion,jan hamers,the netherlands,maastricht umc,health services research,10.1186/s12877-020-1466-7,candidate,na,no,2021,connecting conversations: experienced quality of care from the resident's perspective: a narrative method for nursing homes,10.26481/dis.20210317ks,gold,1471-2318,BMC Geriatrics,Springer Science and Business Media LLC,17/02/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
204,katya yolanda jeannette sion,jan hamers,the netherlands,maastricht umc,health services research,10.1016/j.gerinurse.2020.02.001,supervisor,last,no,2021,connecting conversations: experienced quality of care from the resident's perspective: a narrative method for nursing homes,10.26481/dis.20210317ks,hybrid,0197-4572,Geriatric Nursing,Elsevier BV,01/09/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
204,katya yolanda jeannette sion,jan hamers,the netherlands,maastricht umc,health services research,10.1111/jocn.15457,supervisor,last,no,2021,connecting conversations: experienced quality of care from the resident's perspective: a narrative method for nursing homes,10.26481/dis.20210317ks,hybrid,"0962-1067,1365-2702",Journal of Clinical Nursing,Wiley,11/09/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
204,katya yolanda jeannette sion,jan hamers,the netherlands,maastricht umc,health services research,10.1016/j.jamda.2020.04.013,supervisor,last,no,2021,connecting conversations: experienced quality of care from the resident's perspective: a narrative method for nursing homes,10.26481/dis.20210317ks,green,1525-8610,Journal of the American Medical Directors Association,Elsevier BV,01/11/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
204,katya yolanda jeannette sion,jan hamers,the netherlands,maastricht umc,health services research,10.1111/jan.13839,supervisor,last,no,2021,connecting conversations: experienced quality of care from the resident's perspective: a narrative method for nursing homes,10.26481/dis.20210317ks,hybrid,0309-2402,Journal of Advanced Nursing,Wiley,11/10/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
204,katya yolanda jeannette sion,jan hamers,the netherlands,maastricht umc,health services research,10.1016/j.jamda.2020.06.020,supervisor,last,no,2021,connecting conversations: experienced quality of care from the resident's perspective: a narrative method for nursing homes,10.26481/dis.20210317ks,green,1525-8610,Journal of the American Medical Directors Association,Elsevier BV,01/07/2020,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
204,katya yolanda jeannette sion,jan hamers,the netherlands,maastricht umc,health services research,10.1111/jocn.14647,supervisor,last,no,2021,connecting conversations: experienced quality of care from the resident's perspective: a narrative method for nursing homes,10.26481/dis.20210317ks,hybrid,"0962-1067,1365-2702",Journal of Clinical Nursing,Wiley,07/09/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
204,katya yolanda jeannette sion,jan hamers,the netherlands,maastricht umc,health services research,10.1111/jan.13391,supervisor,last,no,2021,connecting conversations: experienced quality of care from the resident's perspective: a narrative method for nursing homes,10.26481/dis.20210317ks,green,0309-2402,Journal of Advanced Nursing,Wiley,31/08/2017,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
205,maxime eveque-mourroux,ron heeren,the netherlands,maastricht umc,imaging mass spectrometry,10.1021/acs.jproteome.1c00186,candidate,na,no,2021,deciphering osteoarthritis disease using multimodal mass spectrometry methodologies,10.26481/dis.20210226me,hybrid,"1535-3893,1535-3907",Journal of Proteome Research,American Chemical Society (ACS),17/04/2021,TRUE,field-specific repository,FALSE,the mass spectrometry proteomics data have been deposited to the proteomexchange consortium via the pride partner repository with the identiﬁed pxd021487.,NA,TRUE,TRUE
205,maxime eveque-mourroux,ron heeren,the netherlands,maastricht umc,imaging mass spectrometry,10.1039/c9an00944b,candidate,na,no,2021,deciphering osteoarthritis disease using multimodal mass spectrometry methodologies,10.26481/dis.20210226me,green,"0003-2654,1364-5528",The Analyst,Royal Society of Chemistry (RSC),01/01/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
205,maxime eveque-mourroux,ron heeren,the netherlands,maastricht umc,imaging mass spectrometry,10.1186/s40170-021-00262-9,supervisor,last,no,2021,deciphering osteoarthritis disease using multimodal mass spectrometry methodologies,10.26481/dis.20210226me,gold,2049-3002,Cancer & Metabolism,Springer Science and Business Media LLC,11/06/2021,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
205,maxime eveque-mourroux,ron heeren,the netherlands,maastricht umc,imaging mass spectrometry,10.1021/acs.analchem.7b05215,supervisor,last,no,2021,deciphering osteoarthritis disease using multimodal mass spectrometry methodologies,10.26481/dis.20210226me,hybrid,"0003-2700,1520-6882",Analytical Chemistry,American Chemical Society (ACS),23/03/2018,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
205,maxime eveque-mourroux,ron heeren,the netherlands,maastricht umc,imaging mass spectrometry,10.1002/prca.201800137,supervisor,last,no,2021,deciphering osteoarthritis disease using multimodal mass spectrometry methodologies,10.26481/dis.20210226me,hybrid,"1862-8346,1862-8354",PROTEOMICS – Clinical Applications,Wiley,01/01/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
205,maxime eveque-mourroux,ron heeren,the netherlands,maastricht umc,imaging mass spectrometry,10.1021/acs.analchem.8b05521,supervisor,last,no,2021,deciphering osteoarthritis disease using multimodal mass spectrometry methodologies,10.26481/dis.20210226me,hybrid,"0003-2700,1520-6882",Analytical Chemistry,American Chemical Society (ACS),31/01/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
205,maxime eveque-mourroux,ron heeren,the netherlands,maastricht umc,imaging mass spectrometry,10.1038/s41598-019-38914-y,supervisor,last,no,2021,deciphering osteoarthritis disease using multimodal mass spectrometry methodologies,10.26481/dis.20210226me,gold,2045-2322,Scientific Reports,Springer Science and Business Media LLC,27/02/2019,TRUE,data availability statement,FALSE,data availability  the datasets generated during and/or analyzed during the current study are available from the corresponding author on reasonable request. scientific reports |  (2019) 9:2915 | https://doi,NA,TRUE,TRUE
205,maxime eveque-mourroux,ron heeren,the netherlands,maastricht umc,imaging mass spectrometry,10.1021/acs.analchem.9b02495,supervisor,last,no,2021,deciphering osteoarthritis disease using multimodal mass spectrometry methodologies,10.26481/dis.20210226me,hybrid,"0003-2700,1520-6882",Analytical Chemistry,American Chemical Society (ACS),29/07/2019,FALSE,NA,FALSE,NA,NA,TRUE,TRUE
