"","pair","country","institute","subfield","doi","owner","position_author_supervisor","concern_methods_tools_devlpmnt_or_review","thesis_year","thesis_title","thesis_link","oa_status_unpaywall","issn","journal","publisher","publication_date_unpaywall","is_open_data","open_data_category","is_open_code","open_data_statements","open_code_statements","downloaded","oa_status","numbat","referenceid","dup","category_numbat_true_false","is_open_data_manually_verified","category","open_data_ever","open_data_numbat_ever"
"476",156,"the netherlands","groningen umc","psychopathology","10.1038/s41598-021-02711-3","candidate","na","no",2022,"stable states and tipping points: a complex dynamic systems perspective on youth mental health","10.33612/diss.199938171","gold","2045-2322","Scientific Reports","Springer Science and Business Media LLC","1/12/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"477",156,"the netherlands","groningen umc","psychopathology","10.1186/s12916-020-01742-3","candidate","na","no",2022,"stable states and tipping points: a complex dynamic systems perspective on youth mental health","10.33612/diss.199938172","gold","1741-7015","BMC Medicine","Springer Science and Business Media LLC","14/10/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"478",156,"the netherlands","groningen umc","psychopathology","10.1186/s12888-022-03686-9","candidate","na","no",2022,"stable states and tipping points: a complex dynamic systems perspective on youth mental health","10.33612/diss.199938174","gold","1471-244X","BMC Psychiatry","Springer Science and Business Media LLC","21/01/2022",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"479",157,"the netherlands","maastricht umc","instructive biomaterials engineering","10.1186/s40824-021-00209-7","candidate","na","no",2022,"biomineralized collagen for bone regeneration: insights into cell-material interactions","10.26481/dis.20220124dp","gold","2055-7124","Biomaterials Research","Springer Science and Business Media LLC","20/03/2021",TRUE,"general-purpose repository, data availability statement",FALSE,"availability of data and materials the dataset supporting the conclusions of this article is available in the dataverse repository https://doi.org/10.34894/jus4u6.;     this link will become publicly available after publication in the meantime the dataset can be accessed from this private link https://dataverse.nl/privateurl.xhtml?     availability of data and materials the dataset supporting the conclusions of this article is available in the dataverse",NA,TRUE,TRUE,"open_data",107,FALSE,TRUE,TRUE,2,0,0
"480",157,"the netherlands","maastricht umc","instructive biomaterials engineering","10.1016/j.bioactmat.2021.06.036","candidate","na","no",2022,"biomineralized collagen for bone regeneration: insights into cell-material interactions","10.26481/dis.20220124dp","gold","2452-199X","Bioactive Materials","Elsevier BV","1/7/21",TRUE,"data availability statement",FALSE,"data availability statement the raw data generated for this study are publicly available at htt ps://doi",NA,TRUE,TRUE,"no_open_data",108,FALSE,FALSE,FALSE,2,0,0
"481",157,"the netherlands","maastricht umc","instructive biomaterials engineering","10.3389/fbioe.2020.554565","candidate","na","no",2022,"biomineralized collagen for bone regeneration: insights into cell-material interactions","10.26481/dis.20220124dp","gold","2296-4185","Frontiers in Bioengineering and Biotechnology","Frontiers Media SA","23/10/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"482",158,"the netherlands","maastricht umc","oncology","10.1080/0284186X.2020.1731923","candidate","na","no",2022,"chemotherapy in advanced breast cancer: optimization of treatment duration and scheduling","10.26481/dis.20220524ac","hybrid","0284-186X,1651-226X","Acta Oncologica","Informa UK Limited","6/3/20",TRUE,"data availability statement",FALSE,"data availability additional data on the trial protocol can be found at the eu clinical trials register using number 2010-021519",NA,TRUE,TRUE,"no_open_data",109,FALSE,FALSE,FALSE,1,0,0
"483",158,"the netherlands","maastricht umc","oncology","10.1007/s10549-019-05495-3","candidate","na","no",2022,"chemotherapy in advanced breast cancer: optimization of treatment duration and scheduling","10.26481/dis.20220524ac","hybrid","0167-6806,1573-7217","Breast Cancer Research and Treatment","Springer Science and Business Media LLC","28/11/2019",TRUE,"data availability statement",FALSE,"data availability additional data on the trial protocol can be found at the eu clinical trials register using number 2010-021519",NA,TRUE,TRUE,"no_open_data",110,FALSE,FALSE,FALSE,1,0,0
"484",158,"the netherlands","maastricht umc","oncology","10.1080/0284186X.2022.2033832","candidate","na","no",2022,"chemotherapy in advanced breast cancer: optimization of treatment duration and scheduling","10.26481/dis.20220524ac","bronze","0284-186X,1651-226X","Acta Oncologica","Informa UK Limited","9/2/22",TRUE,"data availability statement",FALSE,"data availability statement additional data on the trial protocol can be found at the eu clinical trials register using number 2010-021519",NA,TRUE,FALSE,"no_open_data",177,FALSE,FALSE,FALSE,1,0,0
"485",158,"the netherlands","maastricht umc","oncology","10.1007/s11136-020-02604-4","candidate","na","no",2022,"chemotherapy in advanced breast cancer: optimization of treatment duration and scheduling","10.26481/dis.20220524ac","hybrid","0962-9343,1573-2649","Quality of Life Research","Springer Science and Business Media LLC","20/08/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"486",159,"the netherlands","maastricht umc","pathology","10.1002/2211-5463.12897","candidate","na","no",2022,"comprehensive analysis of spitzoid melanocytic neoplasms: new insights on their mrna expression profile and their immunogenic properties","10.26481/dis.20220520lh","gold","2211-5463,2211-5463","FEBS Open Bio","Wiley","5/6/20",TRUE,"field-specific repository, data availability statement",FALSE,"the mrna array data are deposited in the ncbi’s gene expression omnibus database (accession number: gse139314).;     data accessibility the mrna data are deposited in the ncbi’s gene expression omnibus database (accession number: gse139314).      data accessibility the mrna data are deposited in the ncbi’s gene expression omnibus database (accession number: gse139314",NA,TRUE,TRUE,"open_data",111,FALSE,TRUE,TRUE,2,0,0
"487",159,"the netherlands","maastricht umc","pathology","10.1111/his.14259","candidate","na","no",2022,"comprehensive analysis of spitzoid melanocytic neoplasms: new insights on their mrna expression profile and their immunogenic properties","10.26481/dis.20220520lh","hybrid","0309-0167,1365-2559","Histopathology","Wiley","19/11/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"488",159,"the netherlands","maastricht umc","pathology","10.3389/fmicb.2017.02648","candidate","na","no",2022,"comprehensive analysis of spitzoid melanocytic neoplasms: new insights on their mrna expression profile and their immunogenic properties","10.26481/dis.20220520lh","gold","1664-302X","Frontiers in Microbiology","Frontiers Media SA","9/1/18",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"489",159,"the netherlands","maastricht umc","pathology","10.1097/CMR.0000000000000495","candidate","na","no",2022,"comprehensive analysis of spitzoid melanocytic neoplasms: new insights on their mrna expression profile and their immunogenic properties","10.26481/dis.20220520lh","green","0960-8931","Melanoma Research","Ovid Technologies (Wolters Kluwer Health)","1/12/18",TRUE,"field-specific repository",FALSE,"the mrna array data are deposited in the ncbi’s gene expression omnibus database (accession number: gse110589).",NA,TRUE,TRUE,NA,NA,FALSE,TRUE,TRUE,2,0,0
"490",160,"the netherlands","maastricht umc","radiology","10.1371/journal.pone.0266194","candidate","na","no",2022,"computed tomography of the abdomen: from one size fits all to custom-made","10.26481/dis.20220317bm","gold","1932-6203","PLOS ONE","Public Library of Science (PLoS)","7/4/22",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"491",160,"the netherlands","maastricht umc","radiology","10.1097/RLI.0000000000000525","candidate","na","no",2022,"computed tomography of the abdomen: from one size fits all to custom-made","10.26481/dis.20220317bm","closed","0020-9996","Investigative Radiology","Ovid Technologies (Wolters Kluwer Health)","1/3/19",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,1,0
"492",160,"the netherlands","maastricht umc","radiology","10.1097/RLI.0000000000000693","candidate","na","no",2022,"computed tomography of the abdomen: from one size fits all to custom-made","10.26481/dis.20220317bm","closed","1536-0210,0020-9996","Investigative Radiology","Ovid Technologies (Wolters Kluwer Health)","7/8/20",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,1,0
"493",160,"the netherlands","maastricht umc","radiology","10.1097/RLI.0000000000000844","candidate","na","no",2022,"computed tomography of the abdomen: from one size fits all to custom-made","10.26481/dis.20220317bm","closed","0020-9996","Investigative Radiology","Ovid Technologies (Wolters Kluwer Health)","21/12/2021",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,1,0
"494",160,"the netherlands","maastricht umc","radiology","10.1097/RLI.0000000000000807","candidate","na","no",2022,"computed tomography of the abdomen: from one size fits all to custom-made","10.26481/dis.20220317bm","closed","0020-9996","Investigative Radiology","Ovid Technologies (Wolters Kluwer Health)","2/7/21",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,1,0
"495",161,"the netherlands","maastricht umc","internal medicine","10.1093/ajcn/nqz119","candidate","na","no",2022,"dietary dicarbonyls: friends or foes of human health?","10.26481/dis.20220413km","hybrid","0002-9165,1938-3207","The American Journal of Clinical Nutrition","Oxford University Press (OUP)","26/06/2019",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"496",161,"the netherlands","maastricht umc","internal medicine","10.3390/antiox10020219","candidate","na","no",2022,"dietary dicarbonyls: friends or foes of human health?","10.26481/dis.20220413km","green","2076-3921","Antioxidants","MDPI AG","2/2/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"497",161,"the netherlands","maastricht umc","internal medicine","10.1093/ajcn/nqab329","candidate","na","no",2022,"dietary dicarbonyls: friends or foes of human health?","10.26481/dis.20220413km","closed","0002-9165,1938-3207","The American Journal of Clinical Nutrition","Oxford University Press (OUP)","8/10/21",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"498",162,"the netherlands","maastricht umc","public health","10.1111/hsc.12611","candidate","na","no",2022,"differences that matter: understanding case-mix and quality for prospective payment of home care","10.26481/dis.20220613ab","hybrid","0966-0410,1365-2524","Health & Social Care in the Community","Wiley","19/07/2018",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"499",162,"the netherlands","maastricht umc","public health","10.3390/ijerph19042252","candidate","na","no",2022,"differences that matter: understanding case-mix and quality for prospective payment of home care","10.26481/dis.20220613ab","gold","1660-4601","International Journal of Environmental Research and Public Health","MDPI AG","16/02/2022",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,1
"500",162,"the netherlands","maastricht umc","public health","10.1186/s12913-022-07733-9","candidate","na","no",2022,"differences that matter: understanding case-mix and quality for prospective payment of home care","10.26481/dis.20220613ab","gold","1472-6963","BMC Health Services Research","Springer Science and Business Media LLC","25/03/2022",TRUE,"general-purpose repository",FALSE,"all other data underlying the results presented in the study are available from a public repository at the open sci‑ ence framework (osf) via the following link: https://​osf.​io/​zf94b/.   van den bulck et al.",NA,TRUE,TRUE,NA,NA,FALSE,TRUE,TRUE,2,1,1
"501",163,"the netherlands","maastricht umc","public health","10.1371/journal.pone.0265595","candidate","na","no",2022,"effects of health behaviors, social cognitions, demographics and parenting styles on academic achievement of lebanese youth","10.26481/dis.20220412jh","gold","1932-6203","PLOS ONE","Public Library of Science (PLoS)","30/03/2022",TRUE,"supplement",FALSE,"supporting information s1 dataset.  sav) s1 file",NA,TRUE,TRUE,"open_data",116,FALSE,TRUE,TRUE,2,0,0
"502",163,"the netherlands","maastricht umc","public health","10.1093/her/cyaa045","candidate","na","no",2022,"effects of health behaviors, social cognitions, demographics and parenting styles on academic achievement of lebanese youth","10.26481/dis.20220412jh","hybrid","1465-3648","Health Education Research","Oxford University Press (OUP)","16/12/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"503",163,"the netherlands","maastricht umc","public health","10.3390/nu12051535","candidate","na","no",2022,"effects of health behaviors, social cognitions, demographics and parenting styles on academic achievement of lebanese youth","10.26481/dis.20220412jh","gold","2072-6643","Nutrients","MDPI AG","25/05/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"504",163,"the netherlands","maastricht umc","public health","10.3390/ijerph18136928","candidate","na","no",2022,"effects of health behaviors, social cognitions, demographics and parenting styles on academic achievement of lebanese youth","10.26481/dis.20220412jh","gold","1660-4601","International Journal of Environmental Research and Public Health","MDPI AG","28/06/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"505",164,"the netherlands","maastricht umc","epidemiology","10.5271/sjweh.3945","candidate","na","no",2022,"efficacy of an indicated prevention strategy for long-term sickness absence from an economic, health and stakeholders' perspective","10.26481/dis.20220106sk","gold","0355-3140,1795-990X","Scandinavian Journal of Work, Environment & Health","Scandinavian Journal of Work, Environment and Health","7/1/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"506",164,"the netherlands","maastricht umc","epidemiology","10.1186/s12889-021-10322-w","candidate","na","no",2022,"efficacy of an indicated prevention strategy for long-term sickness absence from an economic, health and stakeholders' perspective","10.26481/dis.20220106sk","gold","1471-2458","BMC Public Health","Springer Science and Business Media LLC","4/2/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"507",165,"the netherlands","maastricht umc","surgery","10.1016/j.jcmgh.2021.11.001","candidate","na","no",2022,"elucidating the intestinal response to ischemia-reperfusion: from molecular profiling in humans, to disease modeling in organoids","10.26481/dis.20220210ak","gold","2352-345X","Cellular and Molecular Gastroenterology and Hepatology","Elsevier BV","1/1/22",TRUE,"field-specific repository",FALSE,"microarray data are available in geo (https://www.ncbi.nlm.nih.gov/gds accession number gse37013).;     microarray data are available in geo (https://www.ncbi.nlm.nih.gov/gds accession number: gse37013).",NA,TRUE,TRUE,"open_data",117,FALSE,TRUE,TRUE,2,1,0
"508",165,"the netherlands","maastricht umc","surgery","10.1038/s41419-020-03379-9","candidate","na","no",2022,"elucidating the intestinal response to ischemia-reperfusion: from molecular profiling in humans, to disease modeling in organoids","10.26481/dis.20220210ak","gold","2041-4889","Cell Death & Disease","Springer Science and Business Media LLC","1/1/21",TRUE,"field-specific repository",FALSE,"data availability the mass spectrometry proteomics datasets generated and analyzed during the current study have been deposited to the proteomexchange consortium via the pride partner repository and are available with dataset identiﬁer pxd022999.",NA,TRUE,TRUE,"open_data",118,FALSE,TRUE,TRUE,2,1,0
"509",165,"the netherlands","maastricht umc","surgery","10.1021/acs.jproteome.1c00447","candidate","na","no",2022,"elucidating the intestinal response to ischemia-reperfusion: from molecular profiling in humans, to disease modeling in organoids","10.26481/dis.20220210ak","hybrid","1535-3893,1535-3907","Journal of Proteome Research","American Chemical Society (ACS)","7/12/21",TRUE,"field-specific repository, supplement",FALSE,"over-represented  data availability  the mass spectrometry proteomics and phosphoproteomics datasets have been deposited to the proteomexchange consortium via the pride27 partner repository with the data set identiﬁer pdx026076.     table s9) (xlsx",NA,TRUE,TRUE,"no_open_data",178,FALSE,FALSE,FALSE,2,1,0
"510",165,"the netherlands","maastricht umc","surgery","10.1097/TP.0000000000003257","candidate","na","no",2022,"elucidating the intestinal response to ischemia-reperfusion: from molecular profiling in humans, to disease modeling in organoids","10.26481/dis.20220210ak","green","0041-1337","Transplantation","Ovid Technologies (Wolters Kluwer Health)","6/4/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,1,0
"511",166,"the netherlands","maastricht umc","obstetrics and gynecology","10.1002/ijc.33907","candidate","na","no",2022,"endometriosis: not just a benign disease: insights in the assoication between endometriosis or adenomyosis and cancer","10.26481/dis.20220627mh","hybrid","0020-7136,1097-0215","International Journal of Cancer","Wiley","18/12/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"512",166,"the netherlands","maastricht umc","obstetrics and gynecology","10.3390/cancers13184592","candidate","na","no",2022,"endometriosis: not just a benign disease: insights in the assoication between endometriosis or adenomyosis and cancer","10.26481/dis.20220627mh","gold","2072-6694","Cancers","MDPI AG","13/09/2021",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"513",166,"the netherlands","maastricht umc","obstetrics and gynecology","10.1016/j.fertnstert.2022.01.030","candidate","na","no",2022,"endometriosis: not just a benign disease: insights in the assoication between endometriosis or adenomyosis and cancer","10.26481/dis.20220627mh","closed","0015-0282","Fertility and Sterility","Elsevier BV","1/3/22",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"514",166,"the netherlands","maastricht umc","obstetrics and gynecology","10.1016/j.ygyno.2021.07.006","candidate","na","no",2022,"endometriosis: not just a benign disease: insights in the assoication between endometriosis or adenomyosis and cancer","10.26481/dis.20220627mh","closed","0090-8258","Gynecologic Oncology","Elsevier BV","1/9/21",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"515",166,"the netherlands","maastricht umc","obstetrics and gynecology","10.1016/j.ajog.2020.08.056","candidate","na","no",2022,"endometriosis: not just a benign disease: insights in the assoication between endometriosis or adenomyosis and cancer","10.26481/dis.20220627mh","closed","0002-9378","American Journal of Obstetrics and Gynecology","Elsevier BV","1/3/21",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"516",166,"the netherlands","maastricht umc","obstetrics and gynecology","10.1016/j.canep.2020.101700","candidate","na","no",2022,"endometriosis: not just a benign disease: insights in the assoication between endometriosis or adenomyosis and cancer","10.26481/dis.20220627mh","closed","1877-7821","Cancer Epidemiology","Elsevier BV","1/4/20",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"517",166,"the netherlands","maastricht umc","obstetrics and gynecology","10.1016/j.ajog.2020.01.041","candidate","na","no",2022,"endometriosis: not just a benign disease: insights in the assoication between endometriosis or adenomyosis and cancer","10.26481/dis.20220627mh","closed","0002-9378","American Journal of Obstetrics and Gynecology","Elsevier BV","1/7/20",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"518",167,"the netherlands","maastricht umc","psychiatry and neuropsychology","10.1080/13607863.2020.1857697","candidate","na","no",2022,"family caregivers of persons with young-onset dementia: tailoring web-based psychosocial support","10.26481/dis.20220420jb","hybrid","1360-7863,1364-6915","Aging & Mental Health","Informa UK Limited","16/12/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"519",167,"the netherlands","maastricht umc","psychiatry and neuropsychology","10.1017/S1041610220000332","candidate","na","no",2022,"family caregivers of persons with young-onset dementia: tailoring web-based psychosocial support","10.26481/dis.20220420jb","hybrid","1041-6102,1741-203X","International Psychogeriatrics","Cambridge University Press (CUP)","10/3/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"520",167,"the netherlands","maastricht umc","psychiatry and neuropsychology","10.1016/j.invent.2021.100390","candidate","na","no",2022,"family caregivers of persons with young-onset dementia: tailoring web-based psychosocial support","10.26481/dis.20220420jb","gold","2214-7829","Internet Interventions","Elsevier BV","1/9/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"521",167,"the netherlands","maastricht umc","psychiatry and neuropsychology","10.1016/j.invent.2021.100442","candidate","na","no",2022,"family caregivers of persons with young-onset dementia: tailoring web-based psychosocial support","10.26481/dis.20220420jb","gold","2214-7829","Internet Interventions","Elsevier BV","1/12/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"522",167,"the netherlands","maastricht umc","psychiatry and neuropsychology","10.1016/j.paid.2018.02.001","candidate","na","no",2022,"family caregivers of persons with young-onset dementia: tailoring web-based psychosocial support","10.26481/dis.20220420jb","closed","0191-8869","Personality and Individual Differences","Elsevier BV","1/6/18",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"523",168,"the netherlands","maastricht umc","public health","10.1016/j.archger.2021.104473","candidate","na","no",2022,"frailty in later life: focus on assessment, life course and context","10.26481/dis.20220202me","hybrid","0167-4943","Archives of Gerontology and Geriatrics","Elsevier BV","1/9/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"524",168,"the netherlands","maastricht umc","public health","10.1007/s41999-020-00337-8","candidate","na","no",2022,"frailty in later life: focus on assessment, life course and context","10.26481/dis.20220202me","hybrid","1878-7657","European Geriatric Medicine","Springer Science and Business Media LLC","4/6/20",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"525",168,"the netherlands","maastricht umc","public health","10.1186/s12877-019-1369-7","candidate","na","no",2022,"frailty in later life: focus on assessment, life course and context","10.26481/dis.20220202me","gold","1471-2318","BMC Geriatrics","Springer Science and Business Media LLC","1/12/19",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"526",169,"the netherlands","maastricht umc","obstetrics and gynecology","10.1111/1471-0528.16435","candidate","na","no",2022,"hemodynamic adjustments during pregnancy: opportunities for tailored treatment to prevent preeclampsia","10.26481/dis.20220107em","hybrid","1470-0328,1471-0528","BJOG: An International Journal of Obstetrics & Gynaecology","Wiley","13/08/2020",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,0,0
"527",169,"the netherlands","maastricht umc","obstetrics and gynecology","10.1016/j.preghy.2019.04.003","candidate","na","no",2022,"hemodynamic adjustments during pregnancy: opportunities for tailored treatment to prevent preeclampsia","10.26481/dis.20220107em","closed","2210-7789","Pregnancy Hypertension","Elsevier BV","1/7/19",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,0,0
"528",169,"the netherlands","maastricht umc","obstetrics and gynecology","10.1016/j.preghy.2018.09.006","candidate","na","no",2022,"hemodynamic adjustments during pregnancy: opportunities for tailored treatment to prevent preeclampsia","10.26481/dis.20220107em","closed","2210-7789","Pregnancy Hypertension","Elsevier BV","1/10/18",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,1,0,0
"529",170,"the netherlands","maastricht umc","orthopaedics","10.3389/fbioe.2021.750246","candidate","na","no",2022,"lumbar spinal fusion: a biomechanical and biological perspective on early fusion","10.26481/dis.20220317al","gold","2296-4185","Frontiers in Bioengineering and Biotechnology","Frontiers Media SA","11/1/22",TRUE,"field-specific repository",FALSE,"thirdly the actual in vivo strain regimes may depend on many additional factors including cage placement and patient-speciﬁc factors such as weight bone density degenerative state of the spine and spinal curvature (polikeit et al. 2003a; abbushi et al. 2009;  frontiers in bioengineering and biotechnology | www.frontiersin.org  materials and methods patient-speciﬁc fe models of the intact lumbar spine four patients were selected from a database of patients eligible for a spinal fusion operation as available from the earlier eu-funded myspine project (eu fp7-ict 269909).",NA,TRUE,TRUE,"no_open_data",121,FALSE,FALSE,FALSE,2,0,0
"530",170,"the netherlands","maastricht umc","orthopaedics","10.1016/j.spinee.2021.07.011","candidate","na","no",2022,"lumbar spinal fusion: a biomechanical and biological perspective on early fusion","10.26481/dis.20220317al","hybrid","1529-9430","The Spine Journal","Elsevier BV","1/7/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"531",170,"the netherlands","maastricht umc","orthopaedics","10.1016/j.spinee.2020.09.010","candidate","na","no",2022,"lumbar spinal fusion: a biomechanical and biological perspective on early fusion","10.26481/dis.20220317al","hybrid","1529-9430","The Spine Journal","Elsevier BV","1/3/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"532",170,"the netherlands","maastricht umc","orthopaedics","10.1007/s00774-021-01281-8","candidate","na","no",2022,"lumbar spinal fusion: a biomechanical and biological perspective on early fusion","10.26481/dis.20220317al","green","0914-8779,1435-5604","Journal of Bone and Mineral Metabolism","Springer Science and Business Media LLC","10/11/21",FALSE,NA,FALSE,NA,NA,TRUE,TRUE,NA,NA,FALSE,NA,FALSE,2,0,0
"533",170,"the netherlands","maastricht umc","orthopaedics","10.1177/2192568220979839","candidate","na","no",2022,"lumbar spinal fusion: a biomechanical and biological perspective on early fusion","10.26481/dis.20220317al","closed","2192-5682,2192-5690","Global Spine Journal","SAGE Publications","7/1/21",FALSE,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,2,0,0
"534",171,"the netherlands","maastricht umc","biomedical engineering","10.1098/rsta.2019.0347","candidate","na","no",2022,"making it personal: model-based cardiac tissue characterization in arrhythmogenic cardiomyopathy","10.26481/dis.20220331no","hybrid","1364-503X,1471-2962","Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences","The Royal Society","25/05/2020",TRUE,"general-purpose repository",TRUE,"subject areas: biomedical engineering computational biology computational mechanics computer modelling and simulation biophysics keywords: morris screening method quasi-monte carlo particle swarm optimization parameter subset reduction circadapt arrhythmogenic cardiomyopathy author for correspondence: nick van osta e-mail: n.vanosta@maastrichtuniversity.nl electronic supplementary material is available online at https://doi.org/10.6084/m9.figshare. c.4938036.","the source code supporting this article have been uploaded as part of the electronic supplementary material. the source code supporting this article have been uploaded as part of the electronic supplementary material.",TRUE,TRUE,"open_data",122,FALSE,TRUE,TRUE,1,1,0
"535",171,"the netherlands","maastricht umc","biomedical engineering","10.1093/europace/euaa407","candidate","na","no",2022,"making it personal: model-based cardiac tissue characterization in arrhythmogenic cardiomyopathy","10.26481/dis.20220331no","hybrid","1099-5129,1532-2092","EP Europace","Oxford University Press (OUP)","1/3/21",FALSE,NA,TRUE,NA,"the source code supporting this article has been uploaded as part of the electronic supplementary material. the source code supporting this article has been uploaded as part of the electronic supplementary material.",TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"536",171,"the netherlands","maastricht umc","biomedical engineering","10.3389/fphys.2021.738926","candidate","na","no",2022,"making it personal: model-based cardiac tissue characterization in arrhythmogenic cardiomyopathy","10.26481/dis.20220331no","gold","1664-042X","Frontiers in Physiology","Frontiers Media SA","30/09/2021",FALSE,NA,TRUE,NA,"the source code as well as the virtual patient datasets are available.;     the source code of the circadapt model has been made available before (van osta et al. 2020).;     all other source code is publicly available on zenodo1 .;     limitations  author contributions  data availability statement the source code of the circadapt model has been made available before (van osta et al. 2020).",TRUE,TRUE,NA,NA,FALSE,NA,FALSE,1,1,0
"537",172,"the netherlands","maastricht umc","pharmacology","10.1194/jlr.M092593","candidate","na","no",2022,"maternal diet matters: the molecular impact of dietary fat on the offspring's immunologic, metabolic and pulmonary health","10.26481/dis.20220202sr","hybrid","0022-2275","Journal of Lipid Research","Elsevier BV","1/7/19",TRUE,"field-specific repository",FALSE,"the data discussed in this publication have been deposited in ncbi’s gene expression omnibus (rouschop et al. 2019) and are accessible through geo series accession number gse123009 (http://www.ncbi. nlm.nih.gov/geo/query/acc.cgi?;     microarray data are available through the gene expression omnibus database (accession number gse123009).",NA,TRUE,TRUE,"open_data",124,FALSE,TRUE,TRUE,1,1,1
